content;integritas;kapabilitas;empati;akseptabilitas;kontinuitas;;;;
pa ARB aburizal bakrie sangat amanah dan perhatian kepada rakyat jika ALLAH mengizinkan mungkin beliau jd presiden;1;-1;-1;-1;-1;;;;
Memang deh Jokowi HEBAT (with Kathy) [pic] path.com/p/1TMIUm;-1;1;-1;-1;-1;;;;
"Capres Jokowi Cawapres Prabowo baru cocok. RT @detikcom: Ketua PDIP: Tanya ke Rakyat Duet ...m.tmi.me/1dBNb6""";-1;1;-1;-1;-1;;;;
"RT @bieszma: perusahaan @aburizalbakrie hampir gulung tikar ARB gagal capres tahun ini.@Presiden2014com @punyadkijakarta http://t.co/HHy?""";-1;0;-1;-1;-1;;;;
"JOKOWI & ONENG Capres Cawapres PDIP 2014! ~ keren! Milih ah!""";-1;1;-1;-1;-1;;;;
"Iya ibu ramah :)""""@janasjamsiah: Baik ya de pak @hattarajasa :)""""@wurifandilah12: Salaman sama hatta rajasa aaaaa """"""";1;-1;-1;-1;-1;;;;
"charles_naftali @tutihand_ @MisterBombastiq @PartaiSocmed megawati gagal! hny pakai data valid aja megawati jual 13 BUMN SBY 30 BUMN""";-1;0;-1;-1;-1;;;;
@Gerindra sgr dekrasikan dan mngmkan bpk prabowo sbg capres 2014 agar rkyt idonesia lbh mngnl bpk prabowo sbg figur cocok memimpin bngsa ini;-1;1;-1;-1;-1;;;;
"Simple Tegas Berwibawa dan Kharismanya sampai pelosok negeri itulah Dahlan Iskan.""";1;-1;-1;-1;-1;;;;
"PKS_LB  Krn Pencitraan lebay tp kinerja jongkok membuat Elektabilitas Jokowi Terus Menurun  bit.ly/1eoo1dm""";0;-1;-1;-1;-1;;;;
"Peneliti: Jika Jokowi jadi Presiden Diyakini Bakal Gagal Seperti SBY m.voa-islam.com/r/28945 @TrioMacan2000""";-1;0;-1;-1;-1;;;;
"Ibu Mega pa.prabowo pa.wiranto sharus'y Mlu Jika Ingin Capres Toh Shrusnya Mrka sudh brikn Ksmptn u/ kaum2 yg Lbh Muda Krna mrka orng2 GAGAL""";-1;0;-1;-1;-1;;;;
"Pak Habibie itu presiden favorit saya setelah Ir. Soekarno dan Ibu Megawati!""";1;-1;-1;-1;-1;;;;
"wiranto : kebanyakan iklan keliatan mupeng banget bikin males milih""";0;-1;-1;-1;-1;;;;
"MataNajwa malam ini seruu tapi tetep lebih seru pas bintang tamunya jokowi abraham samad dan anis baswedan. Favorit :3""";1;-1;-1;-1;-1;;;;
tvOneWebNews Amshiong...... tukang bohong dah arb fb.me/3iHMLoY1N;0;-1;-1;-1;-1;;;;
"Kalo presidennya Mahfud MD wakilnya Anis Baswedan kayaknya keren. Kayaknyaaaa :|""";-1;1;-1;-1;-1;;;;
Surya Paloh itu kalo pidato keren.. #udahgituaja;-1;1;-1;-1;-1;;;;
"Yg dr Madura eks ketua MK Mahfud MD! MA & MK beda BEGO! """"Dewi Perssik Tak Takut Masuk Penjara Karena Kenal Ketua MA """"fb.me/2FjKzZQTA""""""";-1;0;-1;-1;-1;;;;
"Restorasi akan GAGAL @NasDem : merdeka.com : Kisah Luviana jurnalis wanita lawan Surya Palohmerdeka.com/peristiwa/kisa?""";-1;0;-1;-1;-1;;;;
"MahfudMD_Info saya pnya buku autobiografi pak mahfud md  makinnn kagum deh sama beliau :))""";1;-1;-1;-1;-1;;;;
Dibalik Citra & Popularitas Palsu Jokowi wp.me/p3Ork5-aa via @galuhsari20;0;-1;-1;-1;-1;;;;
"jokowi Langokk paett lungoy ningokk politikus ne pjabat"""" negara BERHENTILAH BICARA sungguh muak dgn JANJI PALSU kalian.:""";0;-1;-1;-1;-1;;;;
@ArgoPantas .. Mmg sbaikx jokowi bljar lg... Wlu kpedulianx kpd masyarakat mmbuatq kagum..;-1;1;-1;-1;-1;;;;
"kena kasus korupsi setelah fitnah mahfud md korupsi ini epik banget guys hahaha bit.ly/1f0iFAc @fadhlyalimin""";0;-1;-1;-1;-1;;;;
Wiranto jadi tukang becak tuh. Makin males lah nonton tv lokal.;0;-1;-1;-1;-1;;;;
" jokowi hebat ""@detikfinance: Ini yang Bikin Bos Foxconn Luluh dengan Jokowi de.tk/VqX5Qc""";-1;1;-1;-1;-1;;;;
 Ini dia kejujuran Jokowi soal copras-capres moral-politik.com/2014/02/ini-di;1;-1;-1;-1;-1;;;;
"besok kalau pak wiranto gagal lagi jadi presiden kasihan ya capek pastinya..""";-1;0;-1;-1;-1;;;;
Dahlan Iskan Ajari Semua Direksi BUMN Agar Pandai 'Bermain Silat' bit.ly/1g2BuWB;-1;1;-1;-1;-1;;;;
Kami perlu perubahan! Prabowo peduli!;-1;1;-1;-1;-1;;;;
"TWITTER JUSUF KALLA Alhamdulillah sosial media pun bisa jadi media yang baik untuk menebarkan semangat... fb.me/6mnid8fTx""";1;-1;-1;-1;-1;;;;
"Habibie Quraish Shihab Jusuf Kalla  Abraham Samad orang orang hebat fb.me/2fr731TNv""";1;-1;-1;-1;-1;;;;
"Jesscalin28 prabowo aja kalah  apalagi aku. Wkwkwwk""";-1;0;-1;-1;-1;;;;
Kayaknya diarus bawah ini PRABOWO yg KUAT jadi kandidat RI_1 2014;-1;1;-1;-1;-1;;;;
Tapi ga bakal menang...! RT @berita_politik: [MetroNews] Megawati Dinilai masih Layak Jadi Capres PDIPbit.ly/1aJn5Q7 #berita;-1;0;-1;-1;-1;;;;
"Kepedean saingan jd capres aja kalah""""@detikcom: Sekjen Golkar: Pramono Edhie Prabowo Jokowi Masuk Bursa Cawapres Ical""";-1;0;-1;-1;-1;;;;
RT @MahfudMD_Info: PKB Kota Bekasi Tegaskan Dukung Mahfud MD ~ RMOL bit.ly/1nm2oK9 *;-1;-1;-1;1;-1;;;;
Pemipin yg memilik integritas menjadi anak bangsa yg cermat menurut sy bisa membawa indonesia menantang hanya prabowo & wiranto.;1;-1;-1;-1;-1;;;;
"Kalo cuma orasi di medsos gue juga bisa. Mau perubahan? Ya pake otak dong jangan pembunuh seperti prabowo disuruh nyapres. Bego!!""";-1;0;-1;-1;-1;;;;
Mungkin Prabowo-Ahok bs mjd kombinasi yg tangguh & akan mjd penantang terkuat Jokowi-siapapun Cawapresnya...;-1;1;-1;-1;-1;;;;
 Jokowi Pernah Bersumpah Akan Pegang Amanah Hingga 5 Tahun dlvr.it/4tyj15 | @nabawiadotcom;1;-1;-1;-1;-1;;;;
"idola sy : Dahlan Iskan Mahfud MD Najwa Shihab... welcome""";1;-1;-1;-1;-1;;;;
"GWirjawan @jokowi_do2 . jokowi juga bersih jujur ojodumeh tembusan: @TrioMacan2000  @fadjroeL dan @burunghantu1913""";1;-1;-1;-1;-1;;;;
@Prabowo08 ~bapa prabowo yang ramah sama siapa bapak wakil nya;1;-1;-1;-1;-1;;;;
"RT @WONDOSOBO: Joko Widodo-Muhammad Mahfud MD Pasangan Presiden-Wakil Presiden 2014 Paling Ideal.....""";-1;1;-1;-1;-1;;;;
" Surya Paloh Anis Baswedan Gita wiriawan dan Ahok.Pemimpin karismatik.""";1;-1;-1;-1;-1;;;;
 calon payah RT @inilahdotcom: KPI Tegur Tayangan Politik Wiranto di RCTI bit.ly/1dcNHZ6;0;-1;-1;-1;-1;;;;
 RT @LintasME: Ridwan Kamil: Jokowi dan Risma Mereka Idola Saya bit.ly/M6xx91;1;-1;-1;-1;-1;;;;
Cianjur perlu pemimpin yng jujur dan turun langsung ke lapangan seperti jokowi bukan omdo @infocianjur;1;1;-1;-1;-1;;;;
"3 Kebijakan Jokowi yang Tak Konsisten Dilaksanakan Anak Buahnya: Sejak menjadi Gubernur Jokowi...dlvr.it/4vNTqw #Detikcom""";-1;0;-1;-1;0;;;;
" Goblok diakali londo iku pak jokowi""";-1;0;-1;-1;-1;;;;
Hebat Jokowi fb.me/1GwNkuWMN;-1;1;-1;-1;-1;;;;
"5 tokoh yang dijamin bersih-->rasi (Jokowi JK  Abraham Samad Anis Ba...: youtu.be/g1vjp-64DnM via @youtube""";1;-1;-1;-1;-1;;;;
 Tampaknya ada 2 calon kuat Jokowi & Prabowo #presiden2014;-1;1;-1;-1;-1;;;;
Jokowi ingkar janji Penipu.:;0;-1;-1;-1;-1;;;;
" Jokowi ingkar janji Malu tu sm diri sendiri bkn sma si GR anjink!! Hahaha penipu!!!!!:""";0;-1;-1;-1;-1;;;;
Wiranto ini mirip si @SBYudhyono kutengok. Model2nya. Lembek dan penuh pencitraan.;0;-1;-1;-1;-1;;;;
"Gedung Sabuga ITB Bergetar Prabowo Bakar Semangat Ribuan Kader Militan Gerindra di Bandungkom.ps/AFerZu via @kompasiana""";1;-1;-1;-1;-1;;;;
bego banget :DRT @iylhamARZ23: ARB iki tak sawang-sawang wajah e koyok Abdul Rizal Bakrie deh...;0;-1;-1;-1;-1;;;;
"PRABOWO - YUSRIL Tegas - Cerdas YUSRIL - PRABOWO Cerdas - Tegas Kembali sahabatku dari Sumatera itu... fb.me/10e2zdPCC""";1;-1;-1;-1;-1;;;;
Bang @sabarsitanggang PRABOWO-YUSRIL tegas cerdas cukup pantas gitu hehehe;1;-1;-1;-1;-1;;;;
"Sy sreg Yusril Ihza Mahendra n Mahfud MD. Lihai dan tidak munafik. Cakap pintar n bersahaja.""";1;-1;-1;-1;-1;;;;
@Subiakto kalo menurut penglihatan saya prabowo lebih mempunyai jiwa kepemimpinan..;-1;1;-1;-1;-1;;;;
Sumpah mati bosan lihat muka aburizal bakrie di tipiwan. Muak.;0;-1;-1;-1;-1;;;;
prabowo bangsat prabowo bajingan prabowo anjing #ngetest;0;-1;-1;-1;-1;;;;
Pencitraan bgth bro RT kompascom: Aburizal Bakrie Kirim Surat ke 13.716 Guru di ;0;1;-1;-1;-1;;;;
"Jokowi_ID pak jokowi ganteng tampan idola kita semua.""";1;-1;-1;-1;-1;;;;
Dukung Wiranto jar -_- @fajaradtya;-1;1;-1;-1;-1;;;;
"Ono ulo dipakani watu tetep prabowo pilihanku.""";-1;-1;-1;1;-1;;;;
saya percaya GERINDRA bpk.Prabowo subianto next pemimpin yg hebat :);-1;1;-1;-1;-1;;;;
"Romo Magnis: Jangan Pilih Capres yang 'Tangannya Berlumur Darah' -via @tribunnews.. Prabowo Wiranto Pramono TERELIMINASI...""";0;-1;-1;-1;-1;;;;
adalah partai yang bersih dan figur Prabowo Subianto dinilai merupakan sosok pemimpin bangsa yang berkualitas;-1;1;-1;-1;-1;;;;
Siapa tokoh sejarah yang paling kamu benci ? Æ’?? prabowo ask.fm/a/ab4k0g6k;0;-1;-1;-1;-1;;;;
"Prabowo subianto adalah tokoh yang berwibawa dan kewibawaannya tidak pernah hilang meskipun ia tdk memiliki jabatan""";1;-1;-1;-1;-1;;;;
 Wah aburizal bakrie nyanyinya keren di idol.tak dukung jd presiden pak! Viva la PDIP!!!;1;-1;-1;-1;-1;;;;
@eko_miharjah @anasurbaningrum insya allah bang Mahfud MD Amanah;1;-1;-1;-1;-1;;;;
 @MetroPagi saya selalu mendukung pak Mahfud MD ! Semangat pak! Maju terus pak Mahfud!;-1;-1;-1;1;-1;;;;
